historical_date,historical_return,scenario_spot,scenario_forward,scenario_volatility,scenario_option_price,scenario_pnl
2025-02-13,0.010557544417926223,766.5483197427737,768.2505440976881,0.14710993100529018,11.72690090572447,-2.6951728913753037
2025-02-14,-4.9202105850132405e-05,758.5026782346284,760.1870361529812,0.13936423398647102,14.436228772575623,0.014154975475848985
2025-02-18,0.0029358701000492538,760.7669749056913,762.4563610014478,0.14151298389959543,13.605728114892964,-0.8163456822068103
2025-02-19,0.0023549035961338838,760.3262885738113,762.0146960658874,0.14109248802016913,13.76293171190681,-0.659142085192963
2025-02-20,-0.00416034457442116,755.3842122265186,757.0616451687775,0.13646034897398068,15.676917661373517,1.2548438642737434
2025-02-21,-0.01710409908581534,745.5658566794456,747.2214866335471,0.12794563383409435,20.414219114788583,5.992145317688809
2025-02-24,-0.004550455045504553,755.088297829783,756.7650736540493,0.13618868533352804,15.800779730690664,1.37870593359089
2025-02-25,-0.00497312503139602,754.7676857386848,756.4437496003835,0.13589518527841302,15.936217583129121,1.5141437860293472
2025-02-26,0.0005048465266557223,758.9229462843294,760.608237464802,0.13976074686046716,14.277752227847202,-0.1443215692525719
2025-02-27,-0.015961920139940133,746.4322450970498,748.0897989839646,0.12864687991799487,19.94108374396402,5.519009946864244
2025-02-28,0.015605503803093779,770.3773988547987,772.0881261984399,0.15087503739521044,10.65228520253731,-3.7697885945624634
2025-03-03,-0.017519943451479336,745.2504220943148,746.9053515832019,0.12769326411036505,20.589276661946048,6.167202864846274
2025-03-04,-0.011836853555338478,749.5612731041335,751.2257754214912,0.1312701667298908,18.32424678040558,3.9021729833058068
2025-03-05,0.010747841764032762,766.6926678916893,768.3952127912169,0.14725121415967152,11.684086233977622,-2.737987563122152
2025-03-06,-0.017751174836208805,745.0750238397421,746.7295638330513,0.12755362975770204,20.687267871197985,6.265194074098211
2025-03-07,0.005604930942361586,762.7915643170189,764.4854462877463,0.14345734495972584,12.909926528707974,-1.5121472683918
2025-03-10,-0.026635643839421963,738.3357987220448,739.9753733533108,0.12261760327996177,24.811645647445133,10.389571850345359
2025-03-11,-0.00831281886617441,752.234394377252,753.904832722408,0.13360927815699886,17.0528111892465,2.6307373921467274
2025-03-12,0.005306518923586134,762.565206864297,764.2585861776458,0.14323900552224705,12.985612052163486,-1.4364617449362882
2025-03-13,-0.013330470413513096,748.4283049725337,750.0902913807213,0.13030484597816552,18.89329465053191,4.471220853432136
2025-03-14,0.020655761488520552,774.2082213195023,775.9274555232212,0.15466723010165703,9.694592641077588,-4.727481156022186
2025-03-17,0.007711305769265042,764.3893338782183,766.0867639126366,0.1450045679776135,12.390198914886836,-2.0318748822129375
2025-03-18,-0.010808428105439472,750.3413749448999,752.0076095840415,0.13194423595228338,17.94299803724197,3.5209242401421967
2025-03-19,0.010890877330576476,766.8011660903354,768.5039519248066,0.14735744758389116,11.652028250089776,-2.770045547009998
2025-03-20,-0.002891753213548953,756.3464895173945,758.0260593266956,0.13734869104598652,15.281617248842226,0.8595434517424518
2025-03-21,-0.002670250579143718,756.5145081256962,758.1944510430712,0.1375045445660539,15.213755564091148,0.791681766991374
2025-03-24,0.017908436469378453,772.1242653994823,773.838871896858,0.15260204328166013,10.201870089350914,-4.22020370774886
2025-03-25,0.0024038461538462563,760.3634134615385,762.0519033944554,0.1411278715028682,13.7496071829848,-0.672466614114974
2025-03-26,-0.011938275466583215,749.484340527578,751.1486720057306,0.131204096818731,18.36230884602174,3.9402350489219664
2025-03-27,-0.0026556921507588926,756.5255512759633,758.2055187161491,0.13751479567672845,15.209307262298843,0.7872334651990691
2025-03-28,-0.020138252098469533,743.2643302532268,744.9148493562113,0.1261424967992188,21.72625099441701,7.304177197317237
2025-03-31,0.006712738005254959,763.6318802865061,765.3276282926447,0.14426980307054682,12.633468115793107,-1.7886056813066666
2025-04-01,0.0028245052646633795,760.6825002234577,762.3716987317423,0.14143229895631035,13.635699765421323,-0.7863740316784504
2025-04-02,0.006328324152806708,763.34028700287,765.0353874866329,0.14398754480141104,12.728601168822825,-1.6934726282769486
2025-04-03,-0.049280804931623234,721.1585382271664,722.759968425248,0.11517604146354209,38.39065275500362,23.968578957903848
2025-04-04,-0.05854294764300372,714.132832494876,715.7186611619125,0.11462077833927631,44.95741097518037,30.5353371780806
2025-04-07,-0.0017811906269790123,757.1888956618113,758.8703361480402,0.13813222710294235,14.94479066978973,0.5227168726899567
2025-04-08,-0.01566279392521508,746.6591442959673,748.3172020432813,0.12883243396640892,19.819024521322778,5.396950724223004
2025-04-09,0.10501933612632941,838.2013672252659,840.0627068758338,0.2155790907736349,2.633204076944533,-11.78886972015524
2025-04-10,-0.04381903685611166,725.301507783165,726.9121380062134,0.1161867906730013,34.75318771261062,20.331113915510844
2025-04-11,0.017842845705135613,772.0745121811735,773.7890081947901,0.15255279631624605,10.214373310678841,-4.207700486420933
2025-04-14,0.009701464584035646,765.8989489455744,767.5997312846915,0.14647510825770643,11.92184808080594,-2.5002257162938335
2025-04-15,-0.002800860661819282,756.4154351535835,758.0951580660069,0.13741261874335164,15.253729180315586,0.8316553832158124
2025-04-16,-0.022228009151615602,741.6791659381335,743.3261649690832,0.12495554044075914,22.677288418700638,8.255214621600864
2025-04-17,0.0014267777650953661,759.6222680059354,761.3091121249975,0.14042295040676434,14.018470345581196,-0.40360345151857757
2025-04-21,-0.02380273930966348,740.4846701240479,742.129016615276,0.12409335533928781,23.41964170976144,8.997567912661665
2025-04-22,0.026017747334007968,778.2755020627384,780.003768214165,0.15870601096698592,8.79098468253675,-5.631089114563023
2025-04-23,0.015495495495495337,770.293953153153,772.004495194313,0.15079265962744837,10.674400706813326,-3.7476730902864475
2025-04-24,0.021048896193642586,774.5064297187256,776.2263261345802,0.1549630760412553,9.624558953794105,-4.7975148433056685
2025-04-25,0.007225301359088165,764.0206800929227,765.7172914816853,0.1446466819527567,12.5078752721505,-1.9141985249492741
2025-04-28,0.0003813744006975206,758.829287737905,760.5143709368914,0.13967228593949998,14.31289539728111,-0.10917839981866351
2025-04-29,0.006299355541435903,763.3183131524007,765.0133648402528,0.1439662884517473,12.735804428933108,-1.6862693681666663
2025-04-30,0.0003968826670512904,758.8410513782651,760.526160700008,0.13968339374688543,14.308475904350086,-0.1135978927496879
2025-05-01,0.007086954953655411,763.9157388105457,765.612117162979,0.14454490018842503,12.54166530311434,-1.880408493985433
2025-05-02,0.014844127706054033,769.7998646301502,771.5093094808321,0.15030514687342844,10.80649709976515,-3.6155766973346246
2025-05-05,-0.005734349636530411,754.1902664267062,755.8650480506249,0.13536885832180914,16.18341929375333,1.7613454966535578
2025-05-06,-0.008358325495554708,752.199875778602,753.8702374705349,0.13357856652329408,17.0686081455212,2.646534348421426
2025-05-07,0.004205440229062329,761.729994631353,763.4215192428287,0.14243538714171045,13.26942418494144,-1.1526496121583332
2025-05-08,0.006967833912500998,763.8253807359885,765.5215584360802,0.1444572967375743,12.570802116332914,-1.8512716807668603
2025-05-09,-0.0012742009698083478,757.5734675963615,759.2557620766523,0.1384916377747195,14.793835163844903,0.3717613667451296
2025-05-12,0.033047453662685466,783.6078155012934,785.3479227768468,0.16400000683104196,7.759129930237778,-6.662943866861996
2025-05-13,0.006603886859122943,763.5493123381191,765.2448769909464,0.14418984356086137,12.660320565660696,-1.7617532314390782
2025-05-14,0.0012780314906959411,759.5094380069525,761.1960315717216,0.14031591128294119,14.059933196796266,-0.36214060030350836
2025-05-15,0.004884358140880618,762.2449810241835,763.9376492326874,0.14293051264928266,13.093576965114268,-1.3284968319855057
2025-05-16,0.006334044643159675,763.3446262236223,765.0397363432126,0.14399174257065597,12.727179295407812,-1.6948945016919623
2025-05-19,0.0010939077751599413,759.3697728037698,761.056056223041,0.1401835183075919,14.11145394120118,-0.31061985589859376
2025-05-20,-0.003362192149281351,755.9896427670841,757.6684201498497,0.1370184036195613,15.426883413653139,1.0048096165533646
2025-05-21,-0.016850805431390725,745.7579900480729,747.4140466603394,0.12810013288989794,20.30832457039787,5.886250773298094
2025-05-22,0.0003946059087946985,758.8393243660571,760.5244298527355,0.1396817629628982,14.30912462879315,-0.11294916830662416
2025-05-23,-0.006825704436707936,753.3624301565795,755.0353734579494,0.13461957498290544,16.545287959125584,2.1232141620258105
2025-05-27,0.020790523389338844,774.3104436117491,776.0299048139115,0.1547686350609733,9.670515544459452,-4.751558252640322
2025-05-28,-0.0057853336716569,754.1515929967013,755.8262887410312,0.13533371335791472,16.20012778833688,1.7780539912371047
2025-05-29,0.003947390808704654,761.5342538240347,763.2253437665394,0.14224752684897013,13.33698661294721,-1.0850871841525631
2025-05-30,-0.001118549275485048,757.6915356325735,759.3740922989283,0.13860218880376896,14.747839468544942,0.32576567144516844
2025-06-02,0.005632942533806196,762.8128122295933,764.5067413841881,0.14347785173483074,12.902848715930096,-1.5192250811696777
2025-06-03,0.005702620168379191,762.8656655025223,764.5597120249674,0.14352886993945316,12.885262776409434,-1.5368110206903403
2025-06-04,-0.00026841584324532874,758.3363958462646,760.020384512055,0.1392076619617977,14.499488609728875,0.07741481262910099
2025-06-05,-0.004832782373768718,754.8741412582015,756.5504415187982,0.13599254073817654,15.891103634998935,1.4690298378991606
2025-06-06,0.010268948655256738,766.3294083129584,768.0311465453965,0.14689578302027287,11.79219086493959,-2.629882932160184
2025-06-09,0.0009012918516539958,759.2236659211536,760.9096248903052,0.14004514371814406,14.165584429603934,-0.25648936749584017
2025-06-10,0.0056696905016009325,762.8406870330844,764.5346780874553,0.143504757218725,12.893570374350636,-1.5285034227491376
2025-06-11,-0.002852026265172114,756.3766239968163,758.05626072381,0.13737662782792906,15.26942095652139,0.8473471594216164
2025-06-12,0.003974324863642353,761.5546843820672,763.2458196933927,0.1422671261481604,13.329915959934429,-1.0921578371653453
2025-06-13,-0.011180124223602483,750.0594285714285,751.7250371104648,0.1316997583591139,18.079805447084148,3.657731649984374
2025-06-16,0.009514237855946295,765.7569299832495,767.4573969500277,0.14633644283591302,11.964998579374614,-2.4570752177251602
2025-06-17,-0.008545164929979365,752.0581505940135,753.7281975659807,0.1334526028048498,17.133634137636154,2.71156034053638
2025-06-18,-0.0001506200525495105,758.425748665339,760.1099357511649,0.13929177460030856,14.465456106079289,0.043382308979515116
2025-06-20,-0.005289234065345649,754.5279043920726,756.2034357868184,0.13567626229545232,16.038357167024788,1.6162833699250143
2025-06-23,0.00987749882210398,766.0324779565187,767.7335568148881,0.1466055415874692,11.881446659556318,-2.5406271375434564
2025-06-24,0.01104723819045228,766.9197720569856,768.6228212720681,0.14747361551660282,11.617104358118052,-2.804969438981722
2025-06-25,0.0005603348824945176,758.9650364217673,760.6504210690902,0.13980051893996265,14.261991257091601,-0.16008254000817246
2025-06-26,0.00782382395572534,764.4746834233758,766.1723029880178,0.14508749673883004,12.363142408687212,-2.058931388412562
2025-06-27,0.004968375635347355,762.3087116544364,764.0015213854355,0.14299187121434262,13.072006203686836,-1.3500675934129376
2025-06-30,0.004781187490852323,762.1667219593111,763.8592163829629,0.14285519187636403,13.120122339784198,-1.3019514573155764
2025-07-01,-0.00032370316419849665,758.2944582018289,759.9783537394003,0.13916820172506328,14.515493392992184,0.09341959589241
2025-07-02,0.004533311746134583,761.9786982919129,763.670775183548,0.1426743437073004,13.184158324775403,-1.2379154723243708
2025-07-03,0.007881376420340036,764.5183392698847,766.216055778246,0.14512992466700353,12.349330267964119,-2.0727435291356553
2025-07-07,-0.007451946141299293,752.8874007739788,754.5592892082731,0.13419257497542716,16.75696314118676,2.334889344086985
2025-07-08,-0.0005477862988978455,758.124482180834,759.8080002636316,0.1390083851270659,14.58056955589156,0.15849575879178524
2025-07-09,0.0059967114808006095,763.0887455266464,764.783287428496,0.1437443365773743,12.811347603652004,-1.6107261934477695
2025-07-10,0.0028202416434319755,760.6792660962088,762.3684574226759,0.14142921067101952,13.636848762066416,-0.785225035033358
2025-07-11,-0.0035153878111917614,755.8734377296986,757.5519570634415,0.1369110631165655,15.474524303726664,1.05245050662689
2025-07-14,0.0019082133350436514,759.987456143164,761.6751112119408,0.14076990156772679,13.885237700571876,-0.5368360965278978
2025-07-15,-0.004273299082921178,755.298531713641,756.9757743907177,0.13638161487522923,15.712668974699277,1.2905951775995028
2025-07-16,0.003343298935930994,761.0760259748611,762.7660983603704,0.1418084883758962,13.496728895701342,-0.9253449013984323
2025-07-17,0.006119637307359538,763.1819896831245,764.8767386462512,0.14383446091007673,12.780600407044474,-1.6414733900552996
2025-07-18,-0.0007324374243677934,757.98441691612,759.6676239650287,0.13887683559563743,14.634445473564666,0.2123716764648922
2025-07-21,0.0018961725995090273,759.9783227636316,761.6659575505023,0.14076121500137329,13.888551923705776,-0.5335218733939975
2025-07-22,0.00014313660002862605,758.6485748365857,760.3332567381013,0.13950175725623665,14.380985343059372,-0.041088454040401956
2025-07-23,0.008507457939764151,764.9932471456286,766.6920182512431,0.14559191547119613,12.200254281591464,-2.22181951550831
2025-07-24,0.0003311206067388994,758.7911682250357,760.4761667744814,0.13963629757396545,14.327227348725739,-0.09484644837403522
2025-07-25,0.004224330884902816,761.7443239494341,763.4358803811012,0.14244914685173818,13.264493997972336,-1.1575797991274381
2025-07-28,-0.000251137968921622,758.3495018050542,760.0335195744009,0.13921999605927307,14.49449109696269,0.07241729986291645
2025-07-29,-0.002637611077966673,756.5392664929191,758.2192643896014,0.13752752849221983,15.20378467299137,0.781710875891596
2025-07-30,-0.001259326889777368,757.5847501810282,759.2670697158262,0.1385021978611198,14.789432745695793,0.3673589485960189
2025-07-31,-0.0037512215112063263,755.6945484348895,757.3726705207268,0.13674603077840627,15.548188308893042,1.1261145117932685
2025-08-01,-0.016390330337931913,746.1072788254651,747.7641110807648,0.1283824905344985,20.11723220829717,5.695158411197397
2025-08-04,0.01519976838448156,770.0696323103646,771.7796762167142,0.15057126984771144,10.73412929119757,-3.6879445059022036
2025-08-05,-0.005069949458941236,754.6942405374147,756.3701413040975,0.13582807560134716,15.967425714358361,1.5453519172585874
2025-08-06,0.00765960157332346,764.3501141774287,766.0474571191901,0.14496646966084872,12.402655449270126,-2.0194183478296477
2025-08-07,-0.000837573880337561,757.9046667088087,759.5876966615818,0.13880199286046738,14.66522306196753,0.2431492648677569
2025-08-08,0.007797548438117863,764.4547523922499,766.152327697338,0.14506812862497442,12.36945442614496,-2.0526193709548135
2025-08-11,-0.0019774631972127032,757.0400150663862,758.7211249430907,0.13799337033909703,15.00370086033498,0.5816270632352065
2025-08-12,0.010645993206692905,766.6154116870048,768.3177850286673,0.14717559093807372,11.706977615881101,-2.715096181218673
2025-08-13,0.0034231122314023477,761.1365675520079,762.8267743782883,0.14186643397163012,13.475495960706091,-0.9465778363936828
2025-08-14,9.303912295122174e-05,758.6105738963233,760.2951714116049,0.1394659241827932,14.395350886527824,-0.026722910571949754
2025-08-15,-0.0023412667648654573,756.7640555081789,758.4445525793121,0.13773641769717962,15.113593799989532,0.6915200028897583
2025-08-18,-0.00021758050478692947,758.3749564838989,760.0590307788073,0.13924395480908922,14.484790463603566,0.0627166665037926
2025-08-19,-0.005425151562257091,754.4248055339655,756.1001079837346,0.13558228750769494,16.082498315852884,1.6604245187531106
2025-08-20,-0.0026570388083961838,756.5245297822792,758.2044949540998,0.13751384740812192,15.20971866931879,0.7876448722190155
2025-08-21,-0.004011847487110476,755.4968532071272,757.1745362839381,0.13656395013629966,15.630055565587107,1.2079817684873326
2025-08-22,0.015356777594209836,770.1887300763119,771.8990384553798,0.15068880039698174,10.702367427313188,-3.7197063697865858
2025-08-25,-0.004400985572825311,755.2016764035891,756.8787040003331,0.13629268562040028,15.753193256432212,1.331119459332438
2025-08-26,0.004186965928370201,761.7159811353059,763.4074746279159,0.1424219316557122,13.274247784970338,-1.1478260121294355
2025-08-27,0.0022785045570090645,760.2683368466736,761.9566156490913,0.14103726973320843,13.783761216058082,-0.6383125810416921
2025-08-28,0.0035414379165827903,761.2263223172447,762.9167284561364,0.14195237442646993,13.444089185333462,-0.9779846117663116
2025-08-29,-0.005963755162423756,754.0162531590951,755.690648362987,0.13521082882112725,16.258751079293784,1.8366772821940103
2025-09-02,-0.007410278273002002,752.919007518797,754.5909661401486,0.13422091704402975,16.742786938786494,2.3207131416867206
2025-09-03,0.005419588611054849,762.6509747450295,764.3445445175728,0.1433217088320034,12.956873166345948,-1.4652006307538255
2025-09-04,0.008357411377264201,764.8794308261099,766.5779491871731,0.14548112236559918,12.23578591197413,-2.186287885125644
2025-09-05,-0.002896228740448592,756.3430946512201,758.0226569217612,0.13734554420283526,15.282991939326891,0.860918142227117
2025-09-08,0.0024565848835054194,760.4034178975342,762.0919966657189,0.14116600789517217,13.735265927912518,-0.6868078691872554
2025-09-09,0.0023118536442519044,760.2936334633108,761.9819684402916,0.1410613708995426,13.774664390412878,-0.6474094066868954
2025-09-10,0.002890840035059128,760.7328178001937,762.4221280454718,0.1414803546207043,13.617837821902375,-0.8042359751973986
2025-09-11,0.008310206835221656,764.843624292789,766.5420631405957,0.14544627627135268,12.24698958846999,-2.1750842086297837
2025-09-12,-0.0003345346167298313,758.2862421118257,759.9701194044566,0.13916047233659948,14.518631295825928,0.09655749872615438
2025-09-15,0.005323922666220504,762.5784082992349,764.2718169281578,0.14325173313610284,12.98118366870466,-1.4408901283951145
2025-09-16,-0.0013768894403171084,757.4955742839418,759.1776957915836,0.13841875667243697,14.824269636617906,0.4021958395181322
2025-09-17,-0.001242424242424267,757.5975715151515,759.2799195214583,0.13851419923384015,14.784431728424304,0.36235793132452976
2025-09-18,0.004672471858976346,762.0842568039079,763.7765681025143,0.14277585354173733,13.14816280135814,-1.273910995741634
2025-09-19,0.0021743726029053168,760.1893485942078,761.8774519925138,0.14096203699521875,13.812210828508688,-0.6098629685910861
2025-09-22,0.004731053186680656,762.1286930842247,763.8211030596093,0.1428186010201984,13.133044492964789,-1.289029304134985
2025-09-23,-0.005443584667986334,754.4108232859456,756.0860946862394,0.13556954993442222,16.088495140913825,1.6664213438140507
2025-09-24,-0.003181496057055866,756.1267079808808,757.8057897355159,0.13714514997713126,15.370902891579908,0.9488290944801339
2025-09-25,-0.004613522916351642,755.0404583270306,756.7171279172023,0.13614483554292894,15.820906865117175,1.3988330680174013
2025-09-26,0.005729047944685206,762.8857120279615,764.5798030664312,0.14354822360264408,12.87860005689281,-1.5434737402069647
2025-09-29,0.0028104318394728267,760.6718249675137,762.3609997699467,0.14142210530866556,13.639492818870819,-0.782580978228955
2025-09-30,0.0037668756027000594,761.3973258196721,763.0881116949994,0.142116223083565,13.38448834260065,-1.0375854544991245
2025-10-01,0.0034074874658502896,761.124715542346,762.8148960496338,0.14185508869558408,13.47964958642738,-0.9424242106723941
2025-10-02,0.0011519186176975893,759.4137763482682,761.1001574833691,0.14022521813365538,14.095198086654646,-0.32687571044512787
2025-10-03,-1.4942769194004057e-05,758.5286653118555,760.2130809380326,0.13938871963412497,14.42637100282291,0.004297205723135633
2025-10-06,0.0035863181960820167,761.260365804456,762.9508475415214,0.14198498182566202,13.432199132374418,-0.989874664725356
2025-10-07,-0.00370750882208426,755.7277062580962,757.4059019753704,0.13677660074774517,15.534504650997889,1.1124308538981147
2025-10-08,0.005963055954088858,763.0632164634145,764.7577016745219,0.14371966806068126,12.819781005453187,-1.6022927916465868
2025-10-09,-0.0028970004902616475,756.3425092481169,758.0220702186912,0.13734500157720905,15.283229002003159,0.861155204903385
2025-10-10,-0.027027832409559527,738.0383080040527,739.6772220168913,0.12242133687613932,25.010065721107324,10.58799192400755
2025-10-13,0.01534409359590816,770.1791087562401,771.8893957698638,0.1506793047511791,10.704929069492266,-3.717144727607508
2025-10-14,-0.0012216457528956282,757.6133328305986,759.2957158370408,0.13852895413019126,14.778286602842714,0.3562128057429401
2025-10-15,0.0044395451731271685,761.9075725956238,763.599491543018,0.14260597553909873,13.208477410426124,-1.2135963866736503
2025-10-16,-0.006810289099027256,753.3741233068238,755.0470925744173,0.13463011356415677,16.540114710106703,2.1180409130069293
2025-10-17,0.005676313877452266,762.8457111286026,764.539713339658,0.1435096069636431,12.89189890180631,-1.530174895293463
2025-10-20,0.010400517768178297,766.4292087478739,768.1311686006933,0.1469933944236828,11.762371699008963,-2.6597020980908113
2025-10-21,-1.4896469536673784e-05,758.5287004319977,760.2131161361638,0.1393887527280998,14.426357685807348,0.004283888707574235
2025-10-22,-0.005198945314245695,754.596392021332,756.2720755021337,0.1357387408340699,16.009109226039314,1.58703542893954
2025-10-23,0.005929919137466433,763.0380808625338,764.7325102566354,0.1436953824351722,12.828090826447959,-1.5939829706518154
2025-10-24,0.008172561629153252,764.7392148981779,766.4374218907842,0.14534469320547566,12.279728468386692,-2.1423453287130823
2025-10-27,0.011797711332595107,767.4890359542267,769.1933492968865,0.14803170873535165,11.451222053984228,-2.9708517431155457
2025-10-28,0.002656003735917345,760.5546850738427,762.243599751278,0.1413102900316008,13.681194873938749,-0.7408789231610253
2025-10-29,0.0004803073967338811,758.9043323727185,760.5895822184794,0.13974316158863467,14.284728744037853,-0.1373450530619209
2025-10-30,-0.010998123336097287,750.1974835246367,751.8633986333929,0.13181934765910108,18.012679071258887,3.5906052741591132
2025-10-31,0.0032802318226614613,761.0281870467616,762.7181531994524,0.14176271401744442,13.513534415218672,-0.9085393818811021
2025-11-03,0.0018766677418409206,759.963527548896,761.6511294809887,0.14074714458359014,13.893922599210901,-0.5281511978888727
2025-11-04,-0.01185354289226448,749.5486135745017,751.2130877796594,0.131259289595181,18.33050427636014,3.9084304792603675
2025-11-05,0.0034654345121734043,761.168670694864,762.8589488105206,0.1418971681323024,13.464252675156951,-0.957821121942823
2025-11-06,-0.010729360370731245,750.4013509843854,752.067718808445,0.1319963639537279,17.91403913167352,3.491965334573745
2025-11-07,0.000984619056854319,759.2868729393863,760.9729722682816,0.14010498993897702,14.14213778019974,-0.27993601690003445
2025-11-10,0.015604274408691943,770.3764663099691,772.0871915827684,0.15087411671901052,10.652532045806876,-3.7695417512928984
2025-11-11,0.002289269781638792,760.2765027001642,761.9647996359655,0.14104504930516007,13.780823960370093,-0.6412498367296813
2025-11-12,0.0005563689604686228,758.9620281112739,760.6474060782359,0.1397976759441998,14.263117076590467,-0.1589567205093072
2025-11-13,-0.016593988703210605,745.9527958090666,747.6092850139073,0.12825737498520798,20.201522943600438,5.779449146500664
2025-11-14,-0.0001636807332896506,758.4158416165704,760.1000067024529,0.13928244600477732,14.469224959229091,0.04715116212931747
2025-11-17,-0.009316446653669264,751.4731025553257,753.141850348892,0.13293488824743274,17.404930263166246,2.9828564660664725
2025-11-18,-0.008397554343743785,752.1701191280965,753.8404147413572,0.1335521016574168,17.082238672725378,2.660164875625604
2025-11-19,0.0038631681008360896,761.4703675312081,763.1613156055477,0.14218625313065833,13.359124848490247,-1.0629489486095274
2025-11-20,-0.015242292078535558,746.9781117667476,748.6368778245272,0.1290945798852152,19.648728021464244,5.22665422436447
2025-11-21,0.00996122783626796,766.0959897629226,767.7972096578593,0.1466676002265102,11.862287563824848,-2.5597862332749255
2025-11-24,0.014718601581111601,769.7046480433363,771.4138814526924,0.15021124891086574,10.832181133905365,-3.5898926631944086
2025-11-25,0.009405888774243643,765.6747428708147,767.3750273299795,0.14625622556958914,11.990055211955998,-2.4320185851437763
2025-11-26,0.006903499155580528,763.776580249474,765.4726495814766,0.14440999722625297,12.586571621213443,-1.8355021758863312
2025-11-28,0.005458451035781575,762.6804534486818,764.3740886826787,0.14335014172837024,12.947012804467319,-1.4750609926324554
2025-12-01,-0.0045654750581659576,755.0769045493788,756.7536550733231,0.13617824046798477,15.80557053377479,1.3834967366750153
2025-12-02,0.0018522057418377535,759.9449721434136,761.6325328707155,0.14072949993468722,13.900661630312735,-0.521412166787039
2025-12-03,0.0034627969421743288,761.1666699925169,762.856943665343,0.14189525259336233,13.464953048742476,-0.9571207483572977
2025-12-04,0.0007311117284942714,759.0945774905321,760.7802498013414,0.1399229942698999,14.213609253080591,-0.2084645440191828
2025-12-05,0.0018995017460805563,759.980848054472,761.668488449093,0.14076361670551388,13.887635481442436,-0.5344383156573382
2025-12-08,-0.003004273068004548,756.2611387069958,757.9405189832637,0.13726960272793906,15.316220999569822,0.8941472024700481
2025-12-09,-0.0008630399485102247,757.885349677457,759.568336734146,0.1387838709739771,14.672689119174436,0.25061532207466186
2025-12-10,0.006632115249473047,763.5707247013353,765.266336903215,0.1442105768517017,12.65335043799317,-1.7687233591066036
2025-12-11,0.002327035792719201,760.3051497302092,761.9935102806203,0.14107234410489727,13.770525376815602,-0.6515484202841719
