strike,option_type,moneyness,market_iv,sabr_iv,residual_vol_points,mid
794.0,call,0.0444284048119139,0.1183793846681897,0.11630323884692571,-0.20761458212639888,2.5300000000000002
795.0,call,0.04574380582553106,0.1179169363041044,0.11603381451223928,-0.18831217918651166,2.3600000000000003
796.0,call,0.04705920683914799,0.1176470651600842,0.1157901626043807,-0.18569025557035046,2.21
797.0,call,0.04837460785276515,0.1172478044367873,0.11557208728926378,-0.16757171475235144,2.0599999999999996
798.0,call,0.049690008866382085,0.1170691610320984,0.11537933808635398,-0.16898229457444208,1.93
799.0,call,0.05100540987999902,0.1167667463033628,0.11521161282846965,-0.15551334748931528,1.8
800.0,call,0.052320810893616176,0.1163298252175177,0.11506856102542637,-0.1261264192091327,1.67
805.0,call,0.058897815961701294,0.1151563548636001,0.11470823779739654,-0.04481170662035544,1.165
810.0,call,0.06547482102978641,0.1144048680635909,0.1148913205485878,0.04864524849969021,0.805
815.0,call,0.07205182609787131,0.1141158568295067,0.11554361732846244,0.1427760498955738,0.555
820.0,call,0.07862883116595643,0.1143211943738015,0.11658906149200848,0.22678671182069787,0.385
825.0,call,0.08520583623404154,0.1153016608891823,0.11795686693819268,0.2655206049010386,0.275
830.0,call,0.09178284130212666,0.1171037921097284,0.11958507311124142,0.24812810015130138,0.20500000000000002
835.0,call,0.09835984637021178,0.118045279088626,0.12142150829230076,0.3376229203674766,0.14500000000000002
840.0,call,0.1049368514382969,0.120786202539022,0.12342328372115882,0.2637081182136819,0.11499999999999999
845.0,call,0.11151385650638201,0.1223830101006515,0.1255556338171822,0.3172623716530709,0.08499999999999999
850.0,call,0.11809086157446713,0.1244359984829841,0.12779058608580823,0.335458760282413,0.065
855.0,call,0.12466786664255225,0.1278128560910797,0.1301057021937428,0.22928461026630875,0.055
860.0,call,0.13124487171063737,0.1306114554378262,0.132482986726214,0.18715312883877955,0.045
865.0,call,0.13782187677872249,0.1360599912206589,0.13490798454904684,-0.11520066716120547,0.045
870.0,call,0.1443988818468076,0.1379243596048858,0.13736905345170344,-0.05553061531823611,0.035
