historical_date,historical_return,scenario_price
2025-09-12,-0.0003345346167298313,758.2862421118257
2025-09-15,0.005323922666220504,762.5784082992349
2025-09-16,-0.0013768894403171084,757.4955742839418
2025-09-17,-0.001242424242424267,757.5975715151515
2025-09-18,0.004672471858976346,762.0842568039079
2025-09-19,0.0021743726029053168,760.1893485942078
2025-09-22,0.004731053186680656,762.1286930842247
2025-09-23,-0.005443584667986334,754.4108232859456
2025-09-24,-0.003181496057055866,756.1267079808808
2025-09-25,-0.004613522916351642,755.0404583270306
2025-09-26,0.005729047944685206,762.8857120279615
2025-09-29,0.0028104318394728267,760.6718249675137
2025-09-30,0.0037668756027000594,761.3973258196721
2025-10-01,0.0034074874658502896,761.124715542346
2025-10-02,0.0011519186176975893,759.4137763482682
2025-10-03,-1.4942769194004057e-05,758.5286653118555
2025-10-06,0.0035863181960820167,761.260365804456
2025-10-07,-0.00370750882208426,755.7277062580962
2025-10-08,0.005963055954088858,763.0632164634145
2025-10-09,-0.0028970004902616475,756.3425092481169
2025-10-10,-0.027027832409559527,738.0383080040527
2025-10-13,0.01534409359590816,770.1791087562401
2025-10-14,-0.0012216457528956282,757.6133328305986
2025-10-15,0.0044395451731271685,761.9075725956238
2025-10-16,-0.006810289099027256,753.3741233068238
2025-10-17,0.005676313877452266,762.8457111286026
2025-10-20,0.010400517768178297,766.4292087478739
2025-10-21,-1.4896469536673784e-05,758.5287004319977
2025-10-22,-0.005198945314245695,754.596392021332
2025-10-23,0.005929919137466433,763.0380808625338
2025-10-24,0.008172561629153252,764.7392148981779
2025-10-27,0.011797711332595107,767.4890359542267
2025-10-28,0.002656003735917345,760.5546850738427
2025-10-29,0.0004803073967338811,758.9043323727185
2025-10-30,-0.010998123336097287,750.1974835246367
2025-10-31,0.0032802318226614613,761.0281870467616
2025-11-03,0.0018766677418409206,759.963527548896
2025-11-04,-0.01185354289226448,749.5486135745017
2025-11-05,0.0034654345121734043,761.168670694864
2025-11-06,-0.010729360370731245,750.4013509843854
2025-11-07,0.000984619056854319,759.2868729393863
2025-11-10,0.015604274408691943,770.3764663099691
2025-11-11,0.002289269781638792,760.2765027001642
2025-11-12,0.0005563689604686228,758.9620281112739
2025-11-13,-0.016593988703210605,745.9527958090666
2025-11-14,-0.0001636807332896506,758.4158416165704
2025-11-17,-0.009316446653669264,751.4731025553257
2025-11-18,-0.008397554343743785,752.1701191280965
2025-11-19,0.0038631681008360896,761.4703675312081
2025-11-20,-0.015242292078535558,746.9781117667476
2025-11-21,0.00996122783626796,766.0959897629226
2025-11-24,0.014718601581111601,769.7046480433363
2025-11-25,0.009405888774243643,765.6747428708147
2025-11-26,0.006903499155580528,763.776580249474
2025-11-28,0.005458451035781575,762.6804534486818
2025-12-01,-0.0045654750581659576,755.0769045493788
2025-12-02,0.0018522057418377535,759.9449721434136
2025-12-03,0.0034627969421743288,761.1666699925169
2025-12-04,0.0007311117284942714,759.0945774905321
2025-12-05,0.0018995017460805563,759.980848054472
2025-12-08,-0.003004273068004548,756.2611387069958
2025-12-09,-0.0008630399485102247,757.885349677457
2025-12-10,0.006632115249473047,763.5707247013353
2025-12-11,0.002327035792719201,760.3051497302092
2025-12-12,-0.010752064077078183,750.384129314973
2025-12-15,-0.0015107955878901347,757.3940011147617
2025-12-16,-0.0027323608479132844,756.4673950024238
2025-12-17,-0.011003579477661396,750.1933448230147
2025-12-18,0.007551385165326163,764.2680277033064
2025-12-19,0.006090440078643455,763.1598424172541
2025-12-22,0.006229888772976366,763.2656198298534
2025-12-23,0.004570477344742585,762.006889885081
2025-12-24,0.0035176463747892406,761.2082754811325
2025-12-26,-0.00010139343549930846,758.4630890234363
2025-12-29,-0.003563616346279108,755.8368544566935
2025-12-30,-0.001221196481791087,757.6136736207021
2025-12-31,-0.007408916900772944,752.9200401740876
2026-01-02,0.0018330595964335394,759.9304490262787
2026-01-05,0.006660128518523933,763.5919738864411
2026-01-06,0.005947187808991838,763.0511798406326
2026-01-07,-0.003223428397970407,756.0949006230035
2026-01-08,-0.00010151106470612792,758.4629997969778
2026-01-09,0.006613392119041217,763.5565224579775
2026-01-12,0.0015704467849062542,759.7312467042227
2026-01-13,-0.0019995396743195393,757.0232691754417
2026-01-14,-0.0049151736166164195,754.8116442048517
2026-01-15,0.0027232168723565486,760.6056689263573
2026-01-16,-0.0008378597018375844,757.9044499017681
2026-01-20,-0.02035682271636341,743.0985356967296
2026-01-21,0.011541072640868899,767.2943652410047
2026-01-22,0.0052232273125183415,762.5020268456376
2026-01-23,0.000362855235275239,758.8152402101656
2026-01-26,0.005078130667556469,762.3919652365682
2026-01-27,0.003984236282534415,761.5622025897536
2026-01-28,-0.00010064846367319191,758.4636541143653
2026-01-29,-0.0019844122976042655,757.0347438957753
2026-01-30,-0.002982537029565968,756.277626361593
2026-02-02,0.004971313785279596,762.3109403586859
2026-02-03,-0.008455443551286246,752.1262078486074
2026-02-04,-0.004843879164068143,754.8657238988877
2026-02-05,-0.012489252247919747,749.066402599863
2026-02-06,0.01918479383725402,773.0924335173106
2026-02-09,0.004821754365642583,762.1974935565145
2026-02-10,-0.0026370775992506923,756.5396711578643
2026-02-11,-0.00023117378489279083,758.3646454372074
2026-02-12,-0.015448869876871552,746.8214142435978
2026-02-13,0.0007045664714431243,759.0744418512485
2026-02-17,0.0016134946828016972,759.7639002566924
2026-02-18,0.005037709599472695,762.361304239584
2026-02-19,-0.002637369042241544,756.539450086698
2026-02-20,0.007231767180925663,764.0255846774193
2026-02-23,-0.010211334000551076,750.794294707222
2026-02-24,0.007268570758657056,764.0535016632717
2026-02-25,0.008438204699207086,764.9407157925365
2026-02-26,-0.005554353314578431,754.3268008367596
2026-02-27,-0.004801973016103189,754.897511388365
2026-03-02,0.0005685214070176858,758.9712462280792
2026-03-03,-0.0088143593927561,751.8539558262188
2026-03-04,0.00705539958549517,763.8918028015814
2026-03-05,-0.005575584195700145,754.3106963641936
2026-03-06,-0.013107102493725264,748.5977384744097
2026-03-09,0.008759927421993385,765.1847553466788
2026-03-10,-0.0016070296489598679,757.3210037300779
2026-03-11,-0.0012552054106735877,757.5878764877876
2026-03-12,-0.015184894947732785,747.0216497863468
2026-03-13,-0.005660150737170744,754.2465492598265
2026-03-16,0.010176810762656752,766.2595180359057
2026-03-17,0.002630674259749277,760.5354716529902
2026-03-18,-0.013953696387841275,747.9555631419669
2026-03-19,-0.0024643575283854746,756.6706862404185
2026-03-20,-0.01702030918460129,745.6294146711125
2026-03-23,0.01050002312780407,766.5046875433644
2026-03-24,-0.0033568311513931803,755.9937092984222
2026-03-25,0.005572736458556715,762.7671435132736
2026-03-26,-0.017858774093358898,744.9934054992235
2026-03-27,-0.017051884233207804,745.6054637337426
2026-03-30,-0.003343373968994978,756.0039171095585
2026-03-31,0.029067835498520544,780.5891159390477
2026-04-01,0.0075345204047112535,764.2552351077896
2026-04-02,0.0009004334289726135,759.2230147732129
2026-04-06,0.004726834698016047,762.125493191833
2026-04-07,0.0004401074469215782,758.8738391027879
2026-04-08,0.025469494250781155,777.8596301689875
2026-04-09,0.005769145426842703,762.9161275720772
2026-04-10,-0.0006618523039813029,758.037958553338
2026-04-13,0.009772466370352895,765.9528066405675
2026-04-14,0.012184812709517656,767.7826678326775
2026-04-15,0.007891023241079376,764.5256567692883
2026-04-16,0.0024573534874416936,760.404000914364
2026-04-17,0.012085625516631948,767.707430379386
2026-04-20,-0.001999605711549779,757.023219083561
2026-04-21,-0.006547014335703816,753.5738277457951
2026-04-22,0.010126690148846818,766.2214995455063
2026-04-23,-0.003880710338718507,755.5963259796684
2026-04-24,0.007749311878043619,764.4181630319712
2026-04-27,0.0017228338515840047,759.8468383897805
2026-04-28,-0.004865975921808707,754.8489626242712
2026-04-29,-0.00015456167713467917,758.4227587854263
2026-04-30,0.009949689423536245,766.0872374153291
2026-05-01,0.0027690423844377587,760.6404294102914
2026-05-04,-0.0036633594671476866,755.7611953097897
2026-05-05,0.00802217239314218,764.625138647094
2026-05-06,0.013899443193279737,769.0832836398304
2026-05-07,-0.0030661052287314083,756.2142365397981
2026-05-08,0.008256103228628353,764.8025845430437
2026-05-11,0.002277595509883046,760.2676472980667
2026-05-12,-0.0015149465710807553,757.3908524279724
2026-05-13,0.005594841366604264,762.7839109702239
2026-05-14,0.007894275976344067,764.528124099096
2026-05-15,-0.012029351617947825,749.4152556237218
2026-05-18,-0.0007034917542648733,758.0063733647199
2026-05-19,-0.006660800108305609,753.4875166858458
2026-05-20,0.010249001676365888,766.3142777315906
2026-05-21,0.001983136593591839,760.0442884317031
2026-05-22,0.003931495045239153,761.5221962516157
2026-05-26,0.0066385923501959265,763.5756378413175
2026-05-27,-0.00017319708495977526,758.4086230831746
2026-05-28,0.005516616475228497,762.7245742611198
2026-05-29,0.002491386164855447,760.4298160614894
2026-06-01,0.002723138747884768,760.6056096658205
