historical_date,historical_return,scenario_spot,scenario_forward,scenario_volatility,scenario_option_price,scenario_pnl,delta_only_pnl,delta_gamma_pnl,delta_gamma_error
2023-03-06,0.0008660579516492906,475.72164600499843,479.3067649613454,0.11810172258925836,6.497001107598775,-0.14208576353922275,-0.1444147355234667,-0.14258339662877983,-0.0004976330895570813
2023-03-07,-0.015254153481012667,468.0595483089399,471.5869243983683,0.10873309496088605,9.830048902386318,3.1909620312483202,2.543622555972838,3.1117568900018644,-0.07920514124645583
2023-03-08,0.0013808340237504435,475.96632421982883,479.55328711267424,0.1184289181065433,6.414242659523757,-0.22484421161424084,-0.23025339119855576,-0.2255979829551182,-0.0007537713408773683
2023-03-09,-0.01812666098380389,466.6942167677882,470.21130348730674,0.10731106995092585,10.602041233963734,3.9629543628257355,3.0226117627744977,3.824863076567722,-0.13809128625801348
2023-03-10,-0.014656691264714139,468.34352807496873,471.87304428404684,0.10904055040661795,9.677066098773276,3.0379792276352777,2.443996026607573,2.9684974749358912,-0.0694817526993865
2023-03-13,-0.0015548472362589827,474.57096556013374,478.14741279361454,0.11658065054885039,6.903418552096874,0.26433168095887627,0.2592700084054646,0.26517270233237233,0.0008410213734960648
2023-03-14,0.01661086454359051,483.205310026214,486.8468271430624,0.12852132621396964,4.452099327474713,-2.1869875436632853,-2.769853455314884,-2.096164719948484,0.09082282371480144
2023-03-15,-0.006280476907758681,472.3248265209732,475.8843464699474,0.11370920448120596,7.78487471379646,1.1457878426584616,1.0472664212226839,1.1435739099376383,-0.002213932720823264
2023-03-16,0.01739331500655128,483.57721655576387,487.2215364232549,0.12905424603068194,4.372705652828417,-2.266381218309581,-2.9003266834094847,-2.161675263318803,0.10470595499077806
2023-03-17,-0.01479797979797981,468.2763722222222,471.8053823334115,0.10896749593003482,9.71301303435908,3.0739261632210813,2.4675558197198053,3.002218255288413,-0.07170790793266812
2023-03-20,0.008817347618803595,479.5009734966935,483.1145741055919,0.12327462130289678,5.348034416680014,-1.2910524544579838,-1.4702883588367612,-1.2804645260536462,0.010587928404337532
2023-03-21,0.013237461253112537,481.60189770821694,485.2313312380678,0.1262349379045877,4.815407890466621,-1.8236789806713771,-2.2073401234060754,-1.7794973349959053,0.04418164567547178
2023-03-22,-0.016625291506808137,467.407832693899,470.9302973439905,0.10804241003014672,10.190914130174919,3.551827259036921,2.772259144303143,3.4471186198562713,-0.10470863918064977
2023-03-23,0.0025244798041614835,476.509910495716,480.1009699468712,0.11916016768465347,6.2347969645996955,-0.40428990653830255,-0.4209557600135483,-0.40539543680539997,-0.001105530267097421
2023-03-24,0.006562380770698262,478.4291652041206,482.03468848406084,0.1217845413952946,5.64722904657245,-0.9918578245655478,-1.0942737510808342,-0.9891265627146636,0.002731261850884237
2023-03-27,0.0018446920880397233,476.18680059636614,479.7754250365546,0.11872480296585856,6.340733564170281,-0.29835330696771667,-0.30760149422928634,-0.2992929950299221,-0.0009396880622054571
2023-03-28,-0.002043081269232694,474.338903041921,477.9136014129313,0.11627766930257095,6.988940076232254,0.34985320509425577,0.3406827921703128,0.3508744796226248,0.0010212745283690317
2023-03-29,0.014356122835839757,482.133608745103,485.7670493394498,0.12699092327744543,4.691026232388463,-1.948060638749535,-2.3938763896018376,-1.8906665280419013,0.05739411070763367
2023-03-30,0.005880447512022657,478.1050355069395,481.7081160905437,0.12133711461638383,5.741652471852128,-0.8974343992858698,-0.9805617171358256,-0.8961319545619281,0.001302444723941698
2023-03-31,0.014119745349153945,482.02125616190636,485.65385004814306,0.12683098443279514,4.7169771960051925,-1.9221096751328055,-2.354460560489679,-1.867685251948636,0.05442442318416951
2023-04-03,0.0037616942279978804,477.0979708835097,480.6934620574201,0.11995759176045757,6.047329473742081,-0.5917573973959174,-0.6272606538880231,-0.5927111517398704,-0.0009537543439530616
2023-04-04,-0.005499720146983633,472.6959280169372,476.2582446496845,0.11417360101036927,7.630715655856086,0.9916287847180882,0.9170756171306826,0.9909265514680327,-0.0007022332500555839
2023-04-05,-0.002471431717522621,474.1353037903443,477.7084678028858,0.11601296377455252,7.064987426078283,0.4259005549402852,0.412110017777265,0.42702325905150584,0.0011227041112206182
2023-04-06,0.0038021880979246525,477.1172180248246,480.7128542484543,0.11998379721750951,6.041307846050413,-0.5977790250875854,-0.6340129866905377,-0.5987156442517781,-0.0009366191641927424
2023-04-10,0.0010996798709710376,475.83268883947125,479.4186446334399,0.11825005969726851,6.459287649145233,-0.17979922199276466,-0.18337107513917209,-0.18041845645633894,-0.0006192344635742864
2023-04-11,9.764194698025364e-05,475.35641019381916,478.93877667118767,0.11761568237961904,6.622886424217534,-0.01620044692046374,-0.01628174641464528,-0.01625846830692587,-5.802138646212804e-05
2023-04-12,-0.0040273370759091875,473.3957664144496,476.9633571479791,0.11506065071079596,7.349389051334632,0.710302180196634,0.6715564675246896,0.7111578887938769,0.0008557085972428213
2023-04-13,0.013258179144712612,481.61174512927334,485.24125287095836,0.12624891700463636,4.8130678385813495,-1.8260190325566485,-2.210794821593793,-1.7816117554904372,0.04440727706621139
2023-04-14,-0.0023218691046291706,474.2063923958787,477.78009214420064,0.11610526816508258,7.038326156569476,0.39923928543147813,0.3871705259752752,0.4003333864463053,0.0010941010148271535
2023-04-17,0.003515151515151471,476.98078666666663,480.5753947204569,0.11979818429815059,6.084146110885321,-0.554940760252677,-0.5861497783361588,-0.55598063968709,-0.0010398794344129714
2023-04-18,0.0006280951805772705,475.6085399202802,479.19280649000183,0.11795089771219619,6.53568212434862,-0.10340474678937817,-0.1047345610231853,-0.10377134048478999,-0.00036659369541182374
2023-04-19,0.0,475.31,478.89201672228165,0.11755413073134284,6.639086871137998,0.0,-0.0,0.0,0.0
2023-04-20,-0.005625165978609847,472.6363023587069,476.1981696423876,0.11409869814303698,7.655248593281166,1.0161617221431678,0.9379936475723301,1.01525200938858,-0.0009097127545878436
2023-04-21,0.0007283674856755074,475.6562003496164,479.24082609641175,0.11801441874021905,6.5193498431230195,-0.11973702801497854,-0.1214549183543714,-0.12015960180713171,-0.0004225737921531719
2023-04-24,0.0011160172740063423,475.84045417050794,479.42646848532746,0.11826044272413977,6.456659973987065,-0.18242689715093263,-0.18609532902309017,-0.18305432744312966,-0.0006274302921970287
2023-04-25,-0.01580069794493988,467.79977025979065,471.32518861780983,0.10845525588856512,9.972246654968862,3.3331597838308635,2.634758575288351,3.2443338655140015,-0.08882591831686204
2023-04-26,-0.004309071210479631,473.2618553629469,476.8284369200951,0.11488981766017724,7.4022868443938075,0.7631999732558095,0.7185354952611703,0.763871386167952,0.000671412912142566
2023-04-27,0.019882780621707896,484.76048445730396,488.41372163225805,0.1307550354306436,4.131482104064912,-2.5076047670730857,-3.3154438447067767,-2.3502177517864764,0.15738701528660926
2023-04-28,0.00851094784316575,479.3553386193351,482.9678416991134,0.12307125800722718,5.3875445713869246,-1.2515422997510735,-1.4191963476394494,-1.242335920161561,0.009206379589512537
2023-05-01,-0.0009376803231391229,474.86431116560874,478.44296910129276,0.11696552263097709,6.7970510751058555,0.15796420396785749,0.15635773058121044,0.158504495142869,0.0005402911750115036
2023-05-02,-0.011262724713017036,469.95671431665585,473.498387770677,0.11085649095750168,8.855287491764704,2.216200620626706,1.8780537810506701,2.187768432283083,-0.028432188343623377
2023-05-03,-0.007009857612267245,471.9781445783133,475.535051873407,0.11327931104514792,7.932092823707489,1.2930059525694908,1.168890293316829,1.2888659691775115,-0.004139983391979296
2023-05-04,-0.006814226536264956,472.0711299850479,475.6287380339272,0.11339423249321891,7.892299461541467,1.2532125904034688,1.1362689080536044,1.249641466427389,-0.0035711239760798374
2023-05-05,0.018435795552703693,484.0727179841556,487.7207720343956,0.12976555384481192,4.269625286880779,-2.369461584257219,-3.0741597993970013,-2.244311747502935,0.12514983675428404
2023-05-08,0.0003392623467259881,475.4712547860223,479.05448675170317,0.1177682001305068,6.58299659505961,-0.0560902760783879,-0.05657182868905556,-0.05629080292587309,-0.00020052684748518568
2023-05-09,-0.004433139534883668,473.2028844476744,476.7690215900099,0.11481474916858425,7.425720287272818,0.7866334161348201,0.7392238270541261,0.7872079558864643,0.0005745397516442319
2023-05-10,0.004379881743192815,477.39180159135697,480.98950712328434,0.12035835152771633,5.956175410854783,-0.6829114602832149,-0.7303431166040195,-0.6835049829373193,-0.0005935226541043948
2023-05-11,-0.001453594011192605,474.61909223054005,478.1959021547662,0.11664365089659937,6.885835390416254,0.24674851927825614,0.2423860831542575,0.24754503010723056,0.0007965108289744172
2023-05-12,-0.00126161535288849,474.71034160661856,478.2878392016091,0.11676325542817337,6.852640369087332,0.21355349794933431,0.21037373673756063,0.21425996891184404,0.0007064709625097254
2023-05-15,0.0033280699623465804,476.89186493380294,480.48580285834265,0.11967738686656251,6.112261370398951,-0.5268255007390472,-0.5549540218418186,-0.5279107205281686,-0.00108521978912135
2023-05-16,-0.006682485109679948,472.133748002518,475.6918279513904,0.11347178173764542,7.865629246636446,1.2265423754984477,1.1143010902632022,1.2233322952035288,-0.003210080294918871
2023-05-17,0.01213864378686691,481.0796187783357,484.70511632564774,0.12549478913991094,4.9415366949882635,-1.6975501761497345,-2.024112853828751,-1.6643509719063874,0.0331992042433471
2023-05-18,0.009632983334938894,479.8886533089298,483.50517553860266,0.12381724672601721,5.244556365343402,-1.394530505794596,-1.6062952115015983,-1.3797283283643509,0.014802177430245145
2023-05-19,-0.00152657189199501,474.58440511401585,478.1609536302526,0.11659823794857167,6.898503129489917,0.2594162583519193,0.2545551087201259,0.2602450703214842,0.0008288119695649132
2023-05-22,0.00040611562350689745,475.50303081700906,479.0865022522453,0.11781045094663213,6.572009472649465,-0.06707739848853311,-0.06771957956047285,-0.06731688644305231,-0.00023948795451919636
2023-05-23,-0.011247224013181456,469.9640819542947,473.50581093208194,0.11086503982612933,8.851713286297265,2.212626415159267,1.87546904701188,2.1843317746930166,-0.02829464046625052
2023-05-24,-0.007172873496594789,471.90066149833353,475.45698486780356,0.11318376657105124,7.965425287974794,1.326338416836796,1.1960731114832797,1.3216937959150346,-0.004644620921761433
2023-05-25,0.008611253010289754,479.40301466832085,483.01587704288517,0.12313780296227257,5.374571488656511,-1.2645153824814868,-1.4359221846972077,-1.2548684401171328,0.009646942364353928
2023-05-26,0.012878952318934989,481.431494826713,485.05964417156656,0.1259931758213713,4.8561222998866285,-1.7829645712513695,-2.147558935769084,-1.7425767846156721,0.04038778663569742
2023-05-30,0.0003809795937803617,475.49108341071974,479.0744648082772,0.11779456256309687,6.576137969386203,-0.06294890175179457,-0.06352815902313375,-0.06317377164877133,-0.0002248698969767593
2023-05-31,-0.0055459024587627415,472.67397710232547,476.2361283092597,0.11414601323310006,7.639736899957026,1.0006500288190283,0.9247764948014526,0.9998729203915903,-0.0007771084274380557
2023-06-01,0.009621828626136919,479.8833513642891,483.49983363760856,0.12380981358980085,5.245955083657719,-1.3931317874802787,-1.6044351693203398,-1.3783926978333008,0.014739089646977899
2023-06-02,0.014413730975297412,482.16099046986864,485.79463741753426,0.12702991776730613,4.684728234471688,-1.95435863666631,-2.4034825183925697,-1.8962260005593046,0.058132636107005364
2023-06-05,-0.0018929656461790234,474.41025449871466,477.985490586397,0.11637068346721574,6.9625145331901725,0.32342766205217455,0.31565108619734145,0.3244001236775438,0.0009724616253692364
2023-06-06,0.0022009412535999306,476.3561293872486,479.9460299179054,0.11895270591632622,6.2849530432420355,-0.3541338278959625,-0.36700586656587686,-0.35517840041769455,-0.0010445725217320678
2023-06-07,-0.003364250169380689,473.71093825199165,477.28090417390865,0.11546469748308325,7.226597532056629,0.5875106609186309,0.5609870534883454,0.5886215386601967,0.0011108777415658189
2023-06-08,0.005954194894395082,478.14008837525495,481.74343312321605,0.12138542502082747,5.731350160067776,-0.9077367110702221,-0.992859056708295,-0.9062983279309481,0.0014383831392740243
2023-06-09,0.0018642369445156515,476.19609046209774,479.78478491228896,0.11873729167387459,6.337658143039186,-0.30142872809881194,-0.31086058938966094,-0.302375097299991,-0.0009463692011790759
2023-06-12,0.008978205754425206,479.57743097713586,483.19160778256594,0.12338149207598173,5.327432211060362,-1.311654660077636,-1.4971113734726342,-1.3002983105587176,0.011356349518918396
2023-06-13,0.006662209825030407,478.47661495193523,482.0824958212175,0.12185017151247239,5.633563355848176,-1.0055235152898216,-1.110920196565795,-1.0025496096552382,0.0029739056345834403
2023-06-14,0.001076303013648472,475.82157758541723,479.40744964309204,0.11823520502494757,6.463049728239898,-0.17603714289809957,-0.17947299573099051,-0.17664457556610977,-0.0006074326680101938
2023-06-15,0.012489991993595018,481.24661809447565,484.87337417693954,0.12573117730177366,4.900772290268215,-1.7383145808697833,-2.0826999937016146,-1.7018103783001832,0.036504202569600075
2023-06-16,-0.007365400691353496,471.8091513973928,475.3647851312317,0.11307118245299806,8.004995999227988,1.3659091280899904,1.2281769260827553,1.3606316856690304,-0.005277442420960066
2023-06-20,-0.004848071013997979,473.00566336633665,476.57031421717534,0.11456442171424257,7.5047111277370675,0.8656242565990695,0.8084134461812573,0.86580034519477,0.0001760885957005076
2023-06-21,-0.005283381364073025,472.79875600384247,476.3618475657278,0.1143030293365586,7.58861763498717,0.9495307638491717,0.8810012319720332,0.9491563904842,-0.0003743733649717029
2023-06-22,0.003770895127727547,477.1023441631602,480.69786829484735,0.11996354551494656,6.045960629637873,-0.5931262415001246,-0.6287948993718356,-0.5940761781153528,-0.0009499366152282418
2023-06-23,-0.007673805978696602,471.6625632802657,475.21709230120814,0.11289142316198932,8.068846484664608,1.4297596135266097,1.279603355366015,1.4233826806278573,-0.006376932898752408
2023-06-26,-0.004108956602031366,473.35697183748846,476.9242702085105,0.11501110746711468,7.364668914557072,0.7255820434190738,0.6851664831778499,0.7263893243405647,0.0008072809214908494
2023-06-27,0.010940614714199492,480.51018357980615,484.1313897669461,0.1246908224024649,5.08368221364629,-1.5554046574917084,-1.8243420979004559,-1.532089580669439,0.02331507682226941
2023-06-28,0.0005502820195351088,475.5715545467052,479.1555423883828,0.11790163783271364,6.548389447633107,-0.09069742350489118,-0.09175925486641733,-0.09101991273160559,-0.0003224892267144064
2023-06-29,0.004033182089004939,477.22701177872494,480.82347542669345,0.12013340832286744,6.007094232873418,-0.6319926382645802,-0.6725311205704229,-0.6328146660709114,-0.000822027806331227
2023-06-30,0.011617291276760922,480.8318147167572,484.4554447706598,0.12514451996235756,5.002791310510823,-1.6362955606271754,-1.937177580365725,-1.6076554633525966,0.028640097274578835
2023-07-03,0.0012634523836383416,475.91053155246715,479.4970739823148,0.11835419994141999,6.433003716654131,-0.20608315448386705,-0.21068006070742815,-0.20678250285355457,-0.0006993483696875191
2023-07-05,-0.001464656707001133,474.6138340205953,478.1906043180601,0.1166367648773248,6.88775394531263,0.24866707417463196,0.24423078221432437,0.24946855315173683,0.0008014789771048636
2023-07-06,-0.0078079162341472275,471.5988193347475,475.15286797051226,0.1128134825872835,8.096790747962189,1.4577038768241906,1.301966174199333,1.4508148937668246,-0.0068889830573659605
2023-07-07,-0.002615538573508047,474.0668083606259,477.63945617999946,0.11592414964681116,7.0907869855326044,0.45170011439460644,0.4361397648105012,0.4528428644122537,0.0011427500176472427
2023-07-10,0.002553987184457096,476.5239356486443,480.1151007957292,0.119179111245656,6.230246269753437,-0.40884060138456135,-0.42587610109841806,-0.4099498983708521,-0.0011092969862907531
2023-07-11,0.006436938473786125,478.3695412259753,481.97461516951034,0.12170211923358332,5.664457506152519,-0.9746293649854794,-1.0733563100510333,-0.97219055475414,0.0024388102313394056
2023-07-12,0.007955161815223155,479.09116796239374,482.701680207326,0.12270306651119847,5.460117707217605,-1.1789691639203932,-1.3265193020905868,-1.172003518639378,0.006965645281015176
2023-07-13,0.007982062780269139,479.1039542600897,482.7145628647286,0.12272086656179183,5.4565779518288196,-1.1825089193091785,-1.33100502472039,-1.175442461391962,0.007066457917216384
2023-07-14,-0.0007118071002758519,474.9716709671679,478.55113798451333,0.11710689087578925,6.758601374211741,0.11951450307374323,0.11869348227136864,0.11993056699447759,0.00041606392073435805
2023-07-17,0.0035615706526577195,477.00285014691474,480.5976244748318,0.1198281788816032,6.0771939215547714,-0.5618929495832266,-0.5938901465799118,-0.5629189531635922,-0.001026003580365642
2023-07-18,0.007430574039570592,478.8418261467483,482.45045930949584,0.12235639175023832,5.529702604210121,-1.1093842669278766,-1.2390445496961988,-1.1042353457797467,0.005148921148129926
2023-07-19,0.002267773398797912,476.3878953741826,479.9780352987011,0.11899552303674311,6.274553442295408,-0.36453342884258966,-0.37815009375627023,-0.36559343402605965,-0.001060005183469992
2023-07-20,-0.006656122314485313,472.146278502702,475.7044528835476,0.11348731541075899,7.860304534378553,1.2212176632405551,1.1099051071901933,1.2180777400559553,-0.00313992318459988
2023-07-21,-2.211459784606795e-05,475.29948871049777,478.88142621792014,0.11754019676879146,6.642762510541555,0.003675639403557085,0.003687598264147754,0.003688792342718636,1.3152939161550827e-05
2023-07-24,0.004467247556282805,477.43332743597676,481.0313459137076,0.12041510863326174,5.943425574950627,-0.6956612961873709,-0.7449113227698478,-0.6961859857052447,-0.0005246895178737665
2023-07-25,0.0027300748568912514,476.607631880229,480.19942777630115,0.11929223621870037,6.203171359408258,-0.43591551172973997,-0.4552386334729637,-0.4370406224906561,-0.0011251107609161481
2023-07-26,0.00013174073423494193,475.3726176883892,478.9551063081839,0.11763718888367132,6.617239791502481,-0.02184707963551702,-0.021967702341362513,-0.0219253268281131,-7.824719259608148e-05
2023-07-27,-0.006608122941822114,472.16909308452256,475.7274393999237,0.11351561098249811,7.850620190019063,1.2115333188810649,1.1019012355147995,1.2085193605396873,-0.0030139583413775206
2023-07-28,0.00970187186457161,479.9213967159495,483.53816570548753,0.12386315910554664,5.235928270272748,-1.4031586008652503,-1.6177823397804418,-1.3879633659287625,0.01519523493648789
2023-07-31,0.0019917702679042026,476.25670832603754,479.8458596027258,0.1188188245926703,6.317633772961719,-0.32145309817627865,-0.33212670805124395,-0.32244051094014076,-0.0009874127638621055
2023-08-01,-0.0029271063151227183,473.91871709735904,477.490248875872,0.1157325461150475,7.146941178617878,0.5078543074798798,0.4880935317809826,0.5090130561262982,0.001158748646418406
2023-08-02,-0.01384598532150294,468.7288647168364,472.26128488816,0.10946380782972333,9.473538819268688,2.83445194813069,2.308811211142071,2.7768938634539864,-0.05755808467670365
2023-08-03,-0.0028436229533689295,473.9583975740342,477.530228391345,0.11578382908057701,7.131844546913999,0.4927576757760006,0.4741727224571703,0.49391598108008544,0.001158305304084839
2023-08-04,-0.004544948200958077,473.1497406706026,476.7154773124266,0.1147471840895342,7.446911154225045,0.8078242830870472,0.7578678668780294,0.8083029438587026,0.00047866077165537035
2023-08-07,0.008728542333430234,479.4587634565027,483.07204596338386,0.12321565209416745,5.359449640720183,-1.2796372304178147,-1.4554801213789146,-1.2694607136017722,0.010176516816042591
2023-08-08,-0.004348694282354515,473.2430221206541,476.80946174729627,0.11486583259356214,7.409761423081069,0.7706745519430713,0.7251426229187764,0.7713160985970934,0.0006415466540220516
2023-08-09,-0.006685236768802283,472.1324401114206,475.69051020380397,0.11347016067864234,7.866185257571058,1.2270983864330596,1.1147599280622744,1.223880943447064,-0.0032174429859954667
2023-08-10,0.0004935501962983757,475.54458934380256,479.12837397114066,0.11786574216607021,6.557672384642971,-0.08141448649502703,-0.08229925137254415,-0.08170449723747931,-0.0002900107424522874
2023-08-11,-0.0008744982846380367,474.8943422203287,478.4732264751312,0.11700503941430215,6.786270099210094,0.14718322807209638,0.14582215687901015,0.14768936503663552,0.0005061369645391334
2023-08-14,0.005520894115534913,477.9341361820549,481.53592883938035,0.12110185016312049,5.792200361624926,-0.8468865095130722,-0.9206063659246733,-0.8461856834977021,0.0007008260153701373
2023-08-15,-0.011494509418801924,469.84654472814924,473.3873879254783,0.11072892193270492,8.908922636912695,2.2698357657746975,1.9167037662168604,2.2392973261870903,-0.030538439587607158
2023-08-16,-0.007338165232902094,471.8220966831493,475.37782797485585,0.11308709192766297,7.999384758954064,1.360297887816066,1.2236354268428633,1.3551124266339452,-0.005185461182120932
2023-08-17,-0.007688108452370113,471.65576517150396,475.2102429607465,0.11288310440772502,8.071821482031517,1.4327346108935188,1.2819882857843066,1.4263040635923319,-0.006430547301186973
