historical_date,historical_return,scenario_price
2023-03-14,0.01661086454359051,483.205310026214
2023-03-15,-0.006280476907758681,472.3248265209732
2023-03-16,0.01739331500655128,483.57721655576387
2023-03-17,-0.01479797979797981,468.2763722222222
2023-03-20,0.008817347618803595,479.5009734966935
2023-03-21,0.013237461253112537,481.60189770821694
2023-03-22,-0.016625291506808137,467.407832693899
2023-03-23,0.0025244798041614835,476.509910495716
2023-03-24,0.006562380770698262,478.4291652041206
2023-03-27,0.0018446920880397233,476.18680059636614
2023-03-28,-0.002043081269232694,474.338903041921
2023-03-29,0.014356122835839757,482.133608745103
2023-03-30,0.005880447512022657,478.1050355069395
2023-03-31,0.014119745349153945,482.02125616190636
2023-04-03,0.0037616942279978804,477.0979708835097
2023-04-04,-0.005499720146983633,472.6959280169372
2023-04-05,-0.002471431717522621,474.1353037903443
2023-04-06,0.0038021880979246525,477.1172180248246
2023-04-10,0.0010996798709710376,475.83268883947125
2023-04-11,9.764194698025364e-05,475.35641019381916
2023-04-12,-0.0040273370759091875,473.3957664144496
2023-04-13,0.013258179144712612,481.61174512927334
2023-04-14,-0.0023218691046291706,474.2063923958787
2023-04-17,0.003515151515151471,476.98078666666663
2023-04-18,0.0006280951805772705,475.6085399202802
2023-04-19,0.0,475.31
2023-04-20,-0.005625165978609847,472.6363023587069
2023-04-21,0.0007283674856755074,475.6562003496164
2023-04-24,0.0011160172740063423,475.84045417050794
2023-04-25,-0.01580069794493988,467.79977025979065
2023-04-26,-0.004309071210479631,473.2618553629469
2023-04-27,0.019882780621707896,484.76048445730396
2023-04-28,0.00851094784316575,479.3553386193351
2023-05-01,-0.0009376803231391229,474.86431116560874
2023-05-02,-0.011262724713017036,469.95671431665585
2023-05-03,-0.007009857612267245,471.9781445783133
2023-05-04,-0.006814226536264956,472.0711299850479
2023-05-05,0.018435795552703693,484.0727179841556
2023-05-08,0.0003392623467259881,475.4712547860223
2023-05-09,-0.004433139534883668,473.2028844476744
2023-05-10,0.004379881743192815,477.39180159135697
2023-05-11,-0.001453594011192605,474.61909223054005
2023-05-12,-0.00126161535288849,474.71034160661856
2023-05-15,0.0033280699623465804,476.89186493380294
2023-05-16,-0.006682485109679948,472.133748002518
2023-05-17,0.01213864378686691,481.0796187783357
2023-05-18,0.009632983334938894,479.8886533089298
2023-05-19,-0.00152657189199501,474.58440511401585
2023-05-22,0.00040611562350689745,475.50303081700906
2023-05-23,-0.011247224013181456,469.9640819542947
2023-05-24,-0.007172873496594789,471.90066149833353
2023-05-25,0.008611253010289754,479.40301466832085
2023-05-26,0.012878952318934989,481.431494826713
2023-05-30,0.0003809795937803617,475.49108341071974
2023-05-31,-0.0055459024587627415,472.67397710232547
2023-06-01,0.009621828626136919,479.8833513642891
2023-06-02,0.014413730975297412,482.16099046986864
2023-06-05,-0.0018929656461790234,474.41025449871466
2023-06-06,0.0022009412535999306,476.3561293872486
2023-06-07,-0.003364250169380689,473.71093825199165
2023-06-08,0.005954194894395082,478.14008837525495
2023-06-09,0.0018642369445156515,476.19609046209774
2023-06-12,0.008978205754425206,479.57743097713586
2023-06-13,0.006662209825030407,478.47661495193523
2023-06-14,0.001076303013648472,475.82157758541723
2023-06-15,0.012489991993595018,481.24661809447565
2023-06-16,-0.007365400691353496,471.8091513973928
2023-06-20,-0.004848071013997979,473.00566336633665
2023-06-21,-0.005283381364073025,472.79875600384247
2023-06-22,0.003770895127727547,477.1023441631602
2023-06-23,-0.007673805978696602,471.6625632802657
2023-06-26,-0.004108956602031366,473.35697183748846
2023-06-27,0.010940614714199492,480.51018357980615
2023-06-28,0.0005502820195351088,475.5715545467052
2023-06-29,0.004033182089004939,477.22701177872494
2023-06-30,0.011617291276760922,480.8318147167572
2023-07-03,0.0012634523836383416,475.91053155246715
2023-07-05,-0.001464656707001133,474.6138340205953
2023-07-06,-0.0078079162341472275,471.5988193347475
2023-07-07,-0.002615538573508047,474.0668083606259
2023-07-10,0.002553987184457096,476.5239356486443
2023-07-11,0.006436938473786125,478.3695412259753
2023-07-12,0.007955161815223155,479.09116796239374
2023-07-13,0.007982062780269139,479.1039542600897
2023-07-14,-0.0007118071002758519,474.9716709671679
2023-07-17,0.0035615706526577195,477.00285014691474
2023-07-18,0.007430574039570592,478.8418261467483
2023-07-19,0.002267773398797912,476.3878953741826
2023-07-20,-0.006656122314485313,472.146278502702
2023-07-21,-2.211459784606795e-05,475.29948871049777
2023-07-24,0.004467247556282805,477.43332743597676
2023-07-25,0.0027300748568912514,476.607631880229
2023-07-26,0.00013174073423494193,475.3726176883892
2023-07-27,-0.006608122941822114,472.16909308452256
2023-07-28,0.00970187186457161,479.9213967159495
2023-07-31,0.0019917702679042026,476.25670832603754
2023-08-01,-0.0029271063151227183,473.91871709735904
2023-08-02,-0.01384598532150294,468.7288647168364
2023-08-03,-0.0028436229533689295,473.9583975740342
2023-08-04,-0.004544948200958077,473.1497406706026
2023-08-07,0.008728542333430234,479.4587634565027
2023-08-08,-0.004348694282354515,473.2430221206541
2023-08-09,-0.006685236768802283,472.1324401114206
2023-08-10,0.0004935501962983757,475.54458934380256
2023-08-11,-0.0008744982846380367,474.8943422203287
2023-08-14,0.005520894115534913,477.9341361820549
2023-08-15,-0.011494509418801924,469.84654472814924
2023-08-16,-0.007338165232902094,471.8220966831493
2023-08-17,-0.007688108452370113,471.65576517150396
2023-08-18,0.0005042864346949116,475.54969238527485
2023-08-21,0.0065295087976537936,478.4135408266128
2023-08-22,-0.0026859080873148367,474.0333610270184
2023-08-23,0.011137738217505522,480.60387835216255
2023-08-24,-0.013791391102182637,468.75481389522156
2023-08-25,0.00693490799230978,478.6062311178248
2023-08-28,0.0062507103079896265,478.2810251164905
2023-08-29,0.014479331375649496,482.19217099616
2023-08-30,0.004052459308409917,477.2361744338803
2023-08-31,-0.001419289024904069,474.63539773357286
2023-09-01,0.0019987119411934984,476.2600077727687
2023-09-05,-0.004188922626831237,473.31896318624086
2023-09-06,-0.007033162697529516,471.9670674382372
2023-09-07,-0.002891469045591011,473.93565584794015
2023-09-08,0.0014386871979319427,475.99382241204904
2023-09-11,0.006644369121641347,478.4681350872074
2023-09-12,-0.005507860408072163,472.6920588694392
2023-09-13,0.001188394098390111,475.8748555989058
2023-09-14,0.008712010929206482,479.4509059147611
2023-09-15,-0.015652753108348016,467.8700899200711
2023-09-18,0.0006315552046913808,475.6101845043419
2023-09-19,-0.002073800238937884,474.32430200843044
2023-09-20,-0.009215965304601226,470.92955953106997
2023-09-21,-0.01618676333128155,467.6162695210086
2023-09-22,-0.002641763029221589,474.0543436145807
2023-09-25,0.0042751922674784115,477.34204163665515
2023-09-26,-0.014760659833884748,468.2941107743562
2023-09-27,0.0003992015968063978,475.4997445109781
2023-09-28,0.005868269095347545,478.09924698370963
2023-09-29,-0.002613646970969885,474.0677074582283
2023-10-02,-9.358914365920068e-05,475.26551614412733
2023-10-03,-0.013290902283788819,468.99270123549235
2023-10-04,0.00713811420982724,478.70281706507296
2023-10-05,-0.0005180249122889169,475.06377757893995
2023-10-06,0.012038542182015055,481.0320394845336
2023-10-09,0.0062619302574606905,478.28635807067366
2023-10-10,0.005205080158234399,477.7840266500104
2023-10-11,0.004119488170855279,477.2680339224892
2023-10-12,-0.005913226834131646,472.4993841534689
2023-10-13,-0.0050261683535840485,472.92101191985796
2023-10-16,0.010404356389757785,480.25529463561577
2023-10-17,0.00011466837904761107,475.3645030272451
2023-10-18,-0.013414662111032039,468.9338769520054
2023-10-19,-0.008809036816660565,471.1229767106731
2023-10-20,-0.012287489740884117,469.46963325126035
2023-10-23,-0.0018280667600484302,474.44110158828136
2023-10-24,0.0074683664732184685,478.8597892683855
2023-10-25,-0.01409414986543267,468.6109096274612
2023-10-26,-0.011972893369411652,469.61916405258495
2023-10-27,-0.0046533045733259115,473.09823780325246
2023-10-30,0.01210158513720816,481.06200443156644
2023-10-31,0.006110763604869174,478.2145070490304
2023-11-01,0.01073648971783836,480.4131609277857
2023-11-02,0.01911566396176867,484.39586623766826
2023-11-03,0.009192840727070273,479.67944912598375
2023-11-06,0.0022312699836679606,476.37054493593723
2023-11-07,0.002685333945375401,476.5863660775764
2023-11-08,0.0008698239750954961,475.72343603360264
2023-11-09,-0.007730131503716375,471.6357911949686
2023-11-10,0.01576509092585332,482.80330536796737
2023-11-13,-0.001111842254543749,474.7815302579928
2023-11-14,0.019399391213483996,484.5307246376811
2023-11-15,0.0020723772172208665,476.29502161511726
2023-11-16,0.0011563521537059085,475.85962574217797
2023-11-17,0.0012660758312788012,475.91177850336516
2023-11-20,0.007719952083055981,478.97937042459733
2023-11-21,-0.002091313344780521,474.31597785409235
2023-11-22,0.0039046127374202655,477.1659014802232
2023-11-24,0.00048343148457430374,475.539779818933
2023-11-27,-0.0017351197012959174,474.485280254777
2023-11-28,0.0008580669292204135,475.71784779212777
2023-11-29,-0.0005935370411078722,475.02788590899104
2023-11-30,0.0035193454017552472,476.98278006290826
2023-12-01,0.00611533656269847,478.2166806216162
2023-12-04,-0.005141388174807138,472.8662467866324
2023-12-05,-0.00019708316909738954,475.21632439889635
2023-12-06,-0.004008147710099164,473.4048873119128
2023-12-07,0.007696705809913329,478.96832123850993
2023-12-08,0.004146298882681476,477.28077732192736
2023-12-11,0.004042248011474792,477.23132090233406
2023-12-12,0.004740259740259711,477.56309285714286
2023-12-13,0.01365820030590914,481.80187918740165
2023-12-14,0.003166641871931608,476.8151365481478
2023-12-15,-0.005529426719206754,472.68180818609386
2023-12-18,0.005517564602373071,477.93255363115395
2023-12-19,0.0059322033898305815,478.12963559322037
2023-12-20,-0.014174389216512262,468.57277106149957
2023-12-21,0.009891682867947171,480.011615783964
2023-12-22,0.0020731965305691435,476.2954110429448
2023-12-26,0.004074480662050295,477.24664140347915
2023-12-27,0.001808204200920871,476.1694575387397
2023-12-28,0.0005456796860243696,475.5693670115642
2023-12-29,-0.0029786252176284833,473.894229647809
